id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
11921,Men,Footwear,Shoes,Formal Shoes,Brown,Winter,2015.0,Formal,Franco Leone Men Brown Leather Formal Shoes
19370,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018.0,Formal,Redtape Men Tango Black Formal Shoes
34854,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Vans Men Wylle Black Shoes
34068,Women,Footwear,Shoes,Heels,Black,Fall,2012.0,Formal,Clarks Women Cash Box Leather Black Heeled Shoes
4117,Unisex,Footwear,Shoes,Casual Shoes,White,Summer,2011.0,Casual,Puma Unisex Punk White Blue Shoe
14492,Men,Footwear,Shoes,Casual Shoes,Grey,Fall,2011.0,Casual,Flying Machine Men Casual Grey Casual Shoes
38658,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Nike Men Court Majestic White Sports Shoes
40742,Unisex,Footwear,Flip Flops,Flip Flops,Black,Summer,2012.0,Casual,Converse Unisex Black Flip Flops
42015,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,ADIDAS Men White Vermont Shoes
26550,Men,Footwear,Shoes,Casual Shoes,Blue,Fall,2012.0,Casual,ID Men Blue Shoes
47567,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Portia Women Black Flats
6640,Women,Footwear,Shoes,Sports Shoes,Grey,Summer,2011.0,Sports,Nike Women Air Max Turbulence Grey Pink Shoe
17819,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011.0,Formal,Lee Cooper Men  Black Formal Shoe
13485,Women,Footwear,Shoes,Heels,Black,Fall,2011.0,Formal,Rocia Women Rocia Black Formal Shoe Black Formal Shoes
17025,Men,Footwear,Flip Flops,Flip Flops,White,Summer,2013.0,Casual,Gas Men Beach Slipper
56415,Men,Footwear,Sandal,Sandals,Charcoal,Spring,2013.0,Casual,GAS Men Charcoal Jungle Sandals
1657,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010.0,Sports,Reebok Men's White High Wire Shoe
3564,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2015.0,Casual,Skechers Men Sage Brown Lifestyle Casual Shoe
30263,Men,Footwear,Shoes,Casual Shoes,Olive,Winter,2018.0,Casual,Red Tape Men Olive Shoes
18409,Women,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Skechers Women Prospeed Black Shoe
35711,Women,Footwear,Shoes,Sports Shoes,Grey,Summer,2012.0,Sports,Nike Women Zoom Vomero Grey Sports Shoes
5693,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2015.0,Casual,Skechers Men's Genesis Everstone Black Shoe
15316,Men,Footwear,Shoes,Casual Shoes,Green,Fall,2011.0,Casual,ADIDAS Men Vigor Green Casual Shoes
59039,Women,Footwear,Shoes,Flats,Pink,Winter,2012.0,Casual,Carlton London Women Pink Flats
4741,Men,Footwear,Shoes,Casual Shoes,White,Summer,2011.0,Casual,Numero Uno Men's Amazon White Grey Shoe
24451,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Nike Men Air Rally Black Casual Shoes
53731,Men,Footwear,Shoes,Casual Shoes,White,Fall,2014.0,Casual,Puma Men White & Black Contest Lo Casual Shoes
44786,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2012.0,Casual,Lotto Men Blue Shoes
4573,Women,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Nike Women Gls Black Shoe
40326,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,ADIDAS Men Black Absolion Sports Shoes
24663,Unisex,Footwear,Shoes,Casual Shoes,Red,Summer,2013.0,Casual,Converse Unisex Oxford Red Casual Shoes
54514,Men,Footwear,Shoes,Casual Shoes,White,Fall,2012.0,Casual,F Sports Men White Rodeo Shoes
35523,Girls,Footwear,Sandal,Sandals,Purple,Summer,2012.0,Casual,Enroute Teens Purple Sandals
17673,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Black Pumps
3590,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2011.0,Casual,Converse Men's Chuck Taylor Doodle Art Hi Black Canvas Shoe
13015,Women,Footwear,Shoes,Flats,Maroon,Fall,2011.0,Casual,Inc 5 Women Casual Maroon Sandals
23680,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,Red Tape Men Brown Casual Shoes
34637,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Lotto Men Vienna III White Sports Shoes
20839,Women,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Puma Women Future Cat M1 Denim Black  Casual Shoes
25577,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Fila Men Surveillance Black Shoe
44772,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Lotto Men Black Dunk HI Sports Shoes
46819,Women,Footwear,Shoes,Heels,Silver,Summer,2016.0,Casual,Catwalk Women Silver Flats
17687,Women,Footwear,Shoes,Heels,White,Winter,2015.0,Casual,Catwalk Women Classic White Heels
11928,Women,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Skechers Women Tone White Sports Shoes
14466,Women,Footwear,Shoes,Heels,Taupe,Summer,2012.0,Casual,Enroute Women Casual Taupe Heels
13643,Women,Footwear,Shoes,Flats,Gold,Fall,2011.0,Casual,Carlton London Women Casual Yellow Sandals
47593,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Portia Women Black Sandals
22104,Men,Footwear,Shoes,Casual Shoes,Blue,Fall,2011.0,Casual,Flying Machine Men Blue Casual Shoes
43301,Men,Footwear,Flip Flops,Flip Flops,Red,Summer,2012.0,Casual,United Colors of Benetton Men Red Flip Flop
6486,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018.0,Casual,Red Tape Men STN Formal Light Brown Shoe
35381,Boys,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Enroute Teens Black Shoes
41456,Men,Footwear,Sandal,Sandals,Beige,Summer,2012.0,Casual,Lee Cooper Men Beige Sandals
57533,Men,Footwear,Shoes,Formal Shoes,Tan,Fall,2012.0,Formal,Provogue Men Brown Formal Shoes
31980,Men,Footwear,Sandal,Sandals,Red,Summer,2012.0,Casual,Nike Men Lebron Slide Red Sandals
1802,Men,Footwear,Shoes,Sports Shoes,Brown,Spring,2011.0,Sports,Quechua Men's Arpenaz Flex Yellow Shoe
40319,Women,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,ADIDAS Women White Adi Weld Shoes
56872,Women,Footwear,Shoes,Heels,Red,Winter,2012.0,Casual,HM Women Red Sandals
2489,Women,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Puma Women Commander White Pink Shoe
6815,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2012.0,Casual,Timberland Men's Chocorua Trail Brown Shoe
32953,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,ADIDAS Neo Men Clemente Stripe Black Shoes
24836,Women,Footwear,Shoes,Sports Shoes,Grey,Fall,2011.0,Sports,New Balance Women Grey Sports Shoes
39587,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Casual,Catwalk Women Brown Flats
17826,Women,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Nike Women Court Majestic White Casual Shoe
9405,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,FILA Men INTENSE White Shoes
13688,Unisex,Footwear,Shoes,Sports Shoes,Pink,Fall,2011.0,Sports,ADIDAS Kids Unisex Hyperrun 5K Sports Shoes
23821,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2012.0,Casual,Puma Men Breeze Black Flip Flops
47558,Women,Footwear,Shoes,Heels,Silver,Winter,2012.0,Casual,Portia Women Silver & Copper Flats
4128,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2011.0,Casual,Fila Men's Basic Low Black Shoe
20698,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2011.0,Casual,Buckaroo Men Plaza Brown Casual Shoes
38667,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Nike Men Zoom Kobe Venomenon Black Sports Shoes
39573,Women,Footwear,Shoes,Heels,Beige,Winter,2015.0,Casual,Catwalk Women Beige Flats
41469,Women,Footwear,Shoes,Casual Shoes,Cream,Spring,2013.0,Casual,Carlton London Women Cream Shoes
49604,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Casual,Catwalk Women Brown Heels
2825,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012.0,Formal,Lee Cooper Men Leather Semi Formal Black Shoe
50729,Men,Footwear,Sandal,Sandals,Black,Winter,2018.0,Casual,Red Chief Men Black Sandals
28633,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2012.0,Sports,Nike Men Free TR2 Grey Sports Shoes
22309,Women,Footwear,Shoes,Heels,Gold,Winter,2012.0,Casual,Inc. 5 Women Casual Golden  Heels
34862,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2012.0,Casual,Vans Men Zapato Del Barco Grey Shoes
43930,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Catwalk Women Black Heeled Shoes
11917,Men,Footwear,Sandal,Sandals,Brown,Summer,2011.0,Casual,Franco Leone Men Casual Brown Sandals
39741,Men,Footwear,Shoes,Casual Shoes,Olive,Summer,2013.0,Casual,Arrow Men Olive Shoes
40789,Men,Footwear,Shoes,Casual Shoes,Green,Summer,2012.0,Casual,Quiksilver Men Green Shoes
46826,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Black Peep-Toes
31974,Women,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Nike Women Lunarglide+3 Black Sports Shoes
41831,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,Skechers Men Brown Shoes
56886,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,HM Women Black Heels
42688,Women,Footwear,Shoes,Flats,Black,Winter,2012.0,Casual,Rocia Women Black Sandals
13476,Women,Footwear,Shoes,Flats,Tan,Spring,2013.0,Casual,Rocia Women Brown Flats
35386,Boys,Footwear,Shoes,Casual Shoes,Blue,Summer,2012.0,Casual,Enroute Teens Blue Shoes
41451,Men,Footwear,Shoes,Casual Shoes,White,Fall,2012.0,Casual,Lee Cooper Men White Sports Shoes
14461,Women,Footwear,Shoes,Heels,Taupe,Fall,2011.0,Casual,Enroute Women Casual Taupe Wedges
2213,Men,Footwear,Sandal,Sandals,Brown,Fall,2010.0,Casual,Puma Men Brown Sandal
13644,Women,Footwear,Shoes,Heels,Silver,Fall,2011.0,Casual,Carlton London Women Casual Silver Flats
47594,Women,Footwear,Shoes,Heels,Blue,Winter,2012.0,Casual,Portia Women Blue Sandals
22103,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Flying Machine Men Black Casual Shoes
44775,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Lotto Men White Shoes
4580,Women,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Nike Women Air Rele Black Shoe
24690,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2011.0,Casual,Lee Cooper Men Casual Brown Shoes
17680,Women,Footwear,Shoes,Heels,Grey,Winter,2015.0,Casual,Catwalk Women Flower Grey Heels
50147,Women,Footwear,Shoes,Heels,Beige,Winter,2012.0,Casual,Rocia Women Beige Flats
3597,Unisex,Footwear,Shoes,Casual Shoes,Green,Summer,2011.0,Casual,Converse Unisex Chuck Taylor OX Green Canvas Shoe
13012,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Inc 5 Women Casual Black Flats
34630,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Lotto Men White Basketball Mid II Sports Shoes
50375,Men,Footwear,Shoes,Casual Shoes,Olive,Summer,2012.0,Casual,Woodland Men Olive Green Shoes
44547,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Coolers Men Brown Sandals
25570,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Fila Men Trimax White Sports Shoes
44781,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2012.0,Casual,Lotto Men Navy Blue Shoes
4574,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Nike Men's Lunarhaz Black Shoe
24664,Unisex,Footwear,Shoes,Casual Shoes,Purple,Fall,2013.0,Casual,Converse Unisex Sketch Purple Casual Shoes
40321,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,ADIDAS Men Black Mudslide Sports Shoes
54513,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2012.0,Casual,F Sports Men Brown Rodeo Shoes
17674,Women,Footwear,Shoes,Flats,Red,Winter,2015.0,Casual,Catwalk Women Ballerina Red Casual Shoe
3563,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2015.0,Casual,Skechers Men's Black Taupe Lifestyle Casual Shoe
30264,Men,Footwear,Shoes,Casual Shoes,Grey,Winter,2018.0,Casual,Red Tape Men Grey Shoes
9059,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Puma Men 65cc Ducati White Sports Shoes
35716,Women,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Force 10 Women Black Sports Shoes
5694,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2015.0,Casual,Skechers Men's Genesis Everstone Brown Shoe
15311,Men,Footwear,Sandal,Sandals,Beige,Fall,2011.0,Casual,ADIDAS Men Hispana M Beige Sandals
24456,Women,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Nike Women Air Max White Sports Shoes
25584,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Fila Men Redemption Black Sports Shoes
13482,Women,Footwear,Shoes,Flats,Black,Winter,2012.0,Casual,Rocia Women Black Flats
17022,Women,Footwear,Shoes,Flats,Black,Fall,2013.0,Casual,Rocia Women Casual Black Sandal
56412,Men,Footwear,Sandal,Sandals,Charcoal,Spring,2013.0,Casual,GAS Men Charcoal Sandals
4110,Men,Footwear,Sandal,Sandals,Green,Summer,2011.0,Casual,Fila Men Obsidian Olive Sandal
14495,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Fall,2011.0,Casual,Flying Machine Men Casual Navy Blue Casual Shoes
10035,Men,Footwear,Shoes,Sports Shoes,Brown,Fall,2011.0,Sports,Reebok Men Runtone Action Brown Sports Shoes
48528,Men,Footwear,Flip Flops,Flip Flops,Red,Fall,2012.0,Casual,Calvin Klein Men Red Flip Flops
23819,Unisex,Footwear,Flip Flops,Flip Flops,Green,Spring,2012.0,Casual,Puma Unisex Wave Green Flip Flops
26557,Men,Footwear,Sandal,Sandals,Brown,Fall,2012.0,Casual,Lee Cooper Men Brown Sandals
6647,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2011.0,Sports,Nike Men's Air Max Tailwind 3 Grey Blue Shoe
47560,Women,Footwear,Shoes,Flats,Maroon,Winter,2014.0,Casual,Portia Women Maroon Flats
56881,Women,Footwear,Shoes,Heels,Gold,Winter,2012.0,Casual,HM Women Golden Heels
41836,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Skechers Men Black Shoes
55638,Women,Footwear,Shoes,Heels,Metallic,Winter,2015.0,Casual,Catwalk Women Metallic Heels
9092,Women,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Puma Women BodyTrain Alt Black Green Shoe
46821,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Casual,Catwalk Women Brown Heels
31973,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Nike Men Dual Fusion ST 2 Black Sports Shoes
50178,Women,Footwear,Shoes,Heels,Red,Winter,2012.0,Casual,Rocia Women Red Wedges
43937,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Catwalk Women Black & Pink Heels
11910,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012.0,Formal,Franco Leone Men Formal Black Formal Shoes
39574,Women,Footwear,Shoes,Heels,Beige,Winter,2015.0,Casual,Catwalk Women Beige Flats
43339,Men,Footwear,Shoes,Sports Shoes,Charcoal,Summer,2010.0,Sports,Reebok Men Charcoal Zigactivate Sports Shoes
49603,Women,Footwear,Shoes,Heels,Pink,Winter,2015.0,Casual,Catwalk Women Pink & Brown Flats
28634,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Nike Men Free TR2 White Sports Shoes
2822,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Lee Cooper Men's Casual Felt Black Shoe
23826,Unisex,Footwear,Flip Flops,Flip Flops,Blue,Fall,2013.0,Casual,Puma Unisex Blue Miami III Flip Flops
6678,Men,Footwear,Shoes,Casual Shoes,Green,Summer,2013.0,Casual,Converse Men's Oxford Green Shoe
38660,Men,Footwear,Shoes,Casual Shoes,Maroon,Summer,2012.0,Casual,Nike Men Braata Canvas Red Casual Shoes
45806,Women,Footwear,Shoes,Flats,Brown,Summer,2012.0,Casual,Senorita Women Brown Sandals
39580,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Casual,Catwalk Women Brown Flats
17821,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Lee Cooper Men  Black Casual Shoe
9402,Women,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Nike Women Wmns Cou White Sports Shoes
56875,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,HM Women Black Heels
24469,Men,Footwear,Flip Flops,Flip Flops,Navy Blue,Fall,2011.0,Casual,ADIDAS Men Navy Blue Adi Mesh Flip Flops
6812,Men,Footwear,Shoes,Casual Shoes,Yellow,Summer,2011.0,Casual,Timberland Men Ox Yellow Shoe
8988,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,Puma Men Kollege Mid Brown Casual Shoes
1805,Men,Footwear,Shoes,Casual Shoes,Beige,Fall,2010.0,Casual,Quechua Men Forclaz 1OO Beige Shoe
57309,Women,Footwear,Shoes,Heels,Brown,Winter,2012.0,Casual,Rocia Women Brown Flats
19771,Unisex,Footwear,Shoes,Casual Shoes,Blue,Fall,2011.0,Casual,ADIDAS Unisex Bio Str Blue Casual Shoes
12997,Boys,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,Timberland Kids Boys Casual Brown Casual Shoes
31329,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2013.0,Formal,Franco Leone Men Slip On Navy Blue Shoes
13079,Men,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Numero Uno Men White Casual Shoes
41862,Men,Footwear,Sandal,Sandals,Brown,Summer,2016.0,Casual,Estd. 1977 Men Brown Sandals
39978,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2013.0,Casual,GAS Men Brown Carroll Casual Shoes
28660,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Nike Men Lunareclipse Black Sports Shoes
2876,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Party Heeled Strap Black Heels
19127,Men,Footwear,Flip Flops,Flip Flops,Navy Blue,Fall,2011.0,Casual,Lotto Men Straight Navy Blue Slippers
10298,Women,Footwear,Shoes,Heels,White,Spring,2012.0,Casual,Clarks Women Soma Silk Leather White Heels
33826,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Puma Men Axis Black Sports Shoes
11944,Men,Footwear,Sandal,Sandals,Blue,Summer,2012.0,Casual,Ganuchi Men Casual Blue Sandals
22168,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2012.0,Casual,Timberland Men Brown Casual Shoes
34831,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,ADIDAS Men Bolt White Sports Shoes
23886,Men,Footwear,Shoes,Sports Shoes,White,Fall,2012.0,Sports,Fila Men Hex II White Sports Shoes
2882,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Leather Slip-Ons Black Flats
17049,Men,Footwear,Sandal,Sandals,Tan,Summer,2013.0,Casual,Gas Men Malibu Sandals
5895,Women,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Puma Women's Allegra Mid Pink White Shoe
21719,Women,Footwear,Shoes,Heels,White,Winter,2015.0,Casual,Catwalk Women Casual White Heels
29574,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Vans Men Edgemont Black Shoes
49491,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2012.0,Casual,Vans Men Blue & Black Era Shoes
12709,Men,Footwear,Shoes,Sports Shoes,Grey,Fall,2011.0,Sports,Nike Men Air Impetus Grey Sports Shoes
46881,Boys,Footwear,Flip Flops,Flip Flops,Green,Summer,2012.0,Casual,Ben 10 Boys Green Flip Flops
18657,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Fila Men Splash Black Basketball Sports Shoes
9200,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Puma Men SL Tech LO SF Black Casual Shoes
12963,Men,Footwear,Shoes,Sports Shoes,Blue,Fall,2011.0,Sports,ADIDAS Men Sports Blue Sports Shoes
9032,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2011.0,Casual,Buckaroo Men Diana Black Casual Shoes
32558,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2013.0,Casual,Playboy Men Blue Shoes
59055,Women,Footwear,Shoes,Casual Shoes,Black,Winter,2012.0,Casual,Carlton London Women Black Shoes
22157,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2011.0,Casual,Lee Cooper Men Black Casual Shoes
7735,Men,Footwear,Shoes,Sports Shoes,Navy Blue,Summer,2012.0,Sports,Fila Men's Smash III Navy Blue Shoe
56680,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Portia Women Black Sandals
10095,Men,Footwear,Shoes,Sports Shoes,Blue,Fall,2011.0,Sports,Reebok Men Reeflex Run Blue Sports Shoes
46620,Women,Footwear,Shoes,Heels,Brown,Summer,2016.0,Casual,Catwalk Women Brown Sandals
16150,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2011.0,Formal,Enroute Men Leather Brown Formal Shoes
43352,Men,Footwear,Shoes,Sports Shoes,White,Summer,2013.0,Sports,Reebok Men White Fuel Extreme Sports Shoes
19118,Unisex,Footwear,Flip Flops,Flip Flops,Black,Fall,2011.0,Casual,Lotto Unisex Shine Black Slippers
39947,Men,Footwear,Shoes,Casual Shoes,Olive,Summer,2013.0,Casual,Gas Men Sahar Olive Shoes
21184,Men,Footwear,Flip Flops,Flip Flops,Black,Spring,2012.0,Casual,ADIDAS Men Star Story Black Flip Flops
36133,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Nike Men Downshifter White Sports Shoes
22701,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Nike Men Basecamp Black Sports Shoes
55653,Women,Footwear,Shoes,Heels,Green,Winter,2015.0,Casual,Catwalk Women Green Flats
22533,Unisex,Footwear,Flip Flops,Flip Flops,Brown,Summer,2015.0,Casual,Crocs Kids Brown Flip-Flops
46076,Women,Footwear,Shoes,Flats,Black,Summer,2012.0,Casual,ADIDAS Women Black Libria Sandals
34456,Women,Footwear,Shoes,Heels,Brown,Winter,2012.0,Formal,Rocia Women Brown Shoes
2623,Women,Footwear,Shoes,Flats,Black,Fall,2010.0,Casual,Carlton London Women Black Sandal
44721,Women,Footwear,Flip Flops,Flip Flops,Blue,Summer,2012.0,Casual,Lotto Women Blue Disco Holic Flip Flop
5406,Women,Footwear,Shoes,Sports Shoes,Blue,,2011.0,Sports,Kalenji Ekiden Blue Scratch 2011
10637,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2014.0,Formal,Carlton London Men Formal Black Formal Shoes
17412,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Lotto Men T-Effect IV White Sports Shoe
46082,Women,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,ADIDAS Women White Vermont Sports Shoes
35570,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Arrow Men Black Shoes
13280,Women,Footwear,Shoes,Heels,Multi,Winter,2012.0,Casual,Inc 5 Women Casual Multi Flats
33687,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2012.0,Casual,Cobblerz Men Brown Casual Shoes
24630,Women,Footwear,Flip Flops,Flip Flops,Blue,Fall,2011.0,Casual,ADIDAS Women Polka Blue Flip Flops
4520,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Puma Men's Axis Black Silver Blue Shoe
45607,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012.0,Formal,Arrow Men Black Formal Shoes
47534,Women,Footwear,Shoes,Flats,Turquoise Blue,Winter,2012.0,Ethnic,Portia Women Turquoise Blue & Gold Flats
54123,Women,Footwear,Shoes,Heels,Brown,Winter,2012.0,Casual,Rocia Women Brown Flats
24254,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Numero Uno Men White Casual Shoes
4144,Women,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Nike Women Pegasus White Blue Shoe
15513,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,Rockport Men Utara L2T Brown Casual Shoes
15721,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Nike Men Air Pegasus+ 28 Black Sports Shoes
53134,Women,Footwear,Shoes,Flats,Brown,Winter,2015.0,Casual,Catwalk Women Brown & Olive Green Flats
23243,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2011.0,Formal,Arrow Men Formal Brown Shoe
6421,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2011.0,Casual,Lotto Men's Bavarian Black Flip Flop
42274,Unisex,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Vans Unisex Black Era Shoes
16998,Women,Footwear,Shoes,Flats,Beige,Winter,2012.0,Casual,Rocia Women Beige Flats
9035,Men,Footwear,Shoes,Casual Shoes,Green,Winter,2011.0,Casual,Buckaroo Men Amigo Green Casual Shoes
59052,Women,Footwear,Shoes,Flats,Brown,Winter,2012.0,Casual,Carlton London Women Chocolate Brown and Gold Toned Flats
4518,Men,Footwear,Shoes,Sports Shoes,White,Winter,2014.0,Sports,Puma Men's Tazon White Navy Silver Shoe
47168,Women,Footwear,Shoes,Sports Shoes,Grey,Summer,2012.0,Sports,Skechers Women Grey Shape Ups Sports Shoes
9207,Women,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Puma Women Nouli Lo Ripstop Black Casual Shoes
29573,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Vans Men Edgemont Black Shoes
49496,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2012.0,Casual,Vans Men Grey Shoes
6419,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2011.0,Casual,Lotto Men's Bavarian Black Red Flip Flop
2885,Women,Footwear,Shoes,Heels,Beige,Winter,2015.0,Casual,Catwalk Women Leather Cut Boot Beige Flats
26709,Men,Footwear,Shoes,Sports Shoes,Grey,Fall,2011.0,Sports,Nike Men Air Quick Handle Grey Shoes
59436,Women,Footwear,Shoes,Flats,White,Winter,2012.0,Casual,Grendha Women White & Brown Flats
15719,Men,Footwear,Shoes,Sports Shoes,Fluorescent Green,Fall,2011.0,Sports,Nike Men Egoli FG Fluorescent Green Sports Shoes
39715,Women,Footwear,Shoes,Heels,Brown,Spring,2013.0,Casual,Catwalk Women Brown Wedges
